date_format,epoch_format,zigduino-35:temperature,zigduino-37:temperature,zigduino-35:light,zigduino-37:light,zigduino-35:sound,zigduino-37:sound,zigduino-35:pir,zigduino-37:pir,zigduino-35:humidity,zigduino-37:humidity
2018-04-14T06:30:00,1523687400000,21.416666348775227,20.471212011395078,549.4452861952861,1023.0,49.67424242424242,4.015993265993266,0.0,0.0,36.28484874943692,36.95202072220619
2018-04-14T07:00:00,1523689200000,21.302185956924475,20.93347355976538,786.488645920942,1023.0,49.49116904962153,4.055508830950378,0.0,0.0,36.41766315713663,36.17418006852056
2018-04-14T07:30:00,1523691000000,21.3001675878711,21.29595934742629,921.6809764309764,1023.0,49.97138047138047,4.186026936026936,0.0,0.0,36.400001525878906,35.50235675079654
2018-04-14T08:00:00,1523692800000,21.337678102408265,21.827333851357885,1023.0,1023.0,49.418839360807404,4.412952060555089,0.0,0.0,36.31236364622894,34.72910024901214
2018-04-14T08:30:00,1523694600000,21.42895595794575,22.103367359148532,1018.4217171717172,1023.0,49.3459595959596,4.707912457912458,0.0,0.0,36.11094174240575,34.29747456251973
2018-04-14T09:00:00,1523696400000,21.401346425014715,21.952188369802354,993.4722222222222,1023.0,49.66498316498316,4.77020202020202,0.0,0.0,36.155218593199244,34.670117782823965
2018-04-14T09:30:00,1523698200000,21.55138791680236,22.37956247578357,1023.0,1023.0,49.33725820016821,4.882253994953743,0.0,0.0,36.07140353550121,34.01698944245796
2018-04-14T10:00:00,1523700000000,21.743770973449603,22.62205390416412,1023.0,1023.0,49.13047138047138,4.96969696969697,0.0,0.0,35.790825275459675,33.85168345929797
2018-04-14T10:30:00,1523701800000,21.96955413112528,23.251683398930712,1023.0,1023.0,49.132884777123635,4.997474747474747,0.0,0.0,35.534903478983374,33.084512113320706
2018-04-14T11:00:00,1523703600000,22.293434258663293,23.785365734308883,1023.0,1023.0,48.8442760942761,5.0,0.0,0.0,35.23030296479813,32.32211945375742
2018-04-14T11:30:00,1523705400000,22.54427626317599,24.290572444196503,1023.0,1023.0,48.84848484848485,5.0,0.0,0.0,35.10033575372664,31.652104268571744
2018-04-14T12:00:00,1523707200000,22.67712430897834,24.72649267884841,1023.0,1023.0,48.78048780487805,5.0,0.0,0.0,35.13322043519145,30.987300202263015
2018-04-14T12:30:00,1523709000000,22.771464318940133,24.728619675042253,1023.0,1023.0,48.64057239057239,5.0,0.0,0.0,35.19292982981261,30.853030394223403
2018-04-14T13:00:00,1523710800000,22.800335658709475,24.58198684474033,1023.0,1023.0,48.79814970563499,5.004208754208754,0.0,0.0,35.250294386187555,31.054882335341738
2018-04-14T13:30:00,1523712600000,22.820706386758825,24.597477227123573,1002.8670033670033,1023.0,48.91245791245791,5.0,0.0,0.0,35.33367027257027,31.274264230559712
2018-04-14T14:00:00,1523714400000,22.851177883469298,24.399578741503884,989.9436026936027,1023.0,48.562289562289564,5.032828282828283,0.0,0.0,35.44158321598965,31.680050644408976
2018-04-14T14:30:00,1523716200000,22.851218944642604,24.199747824106954,882.8973927670311,1023.0,49.00336417157275,5.0,0.0,0.0,35.51185852384447,32.22701990724814
2018-04-14T15:00:00,1523718000000,22.832238417281847,23.959629787127444,794.3476430976431,1023.0,48.64646464646464,5.0,0.0,0.0,35.56456143607194,32.56610615299568
2018-04-14T15:30:00,1523719800000,22.801176701602664,23.790067293828585,759.5576114381834,1023.0,48.45584524810765,5.0,0.0,0.0,35.66181650955804,32.83771073697793
2018-04-14T16:00:00,1523721600000,22.800504289492213,24.093265957302517,776.1944444444445,1023.0,48.67171717171717,5.0,0.0,0.0,35.71111163386592,32.480302890944564
2018-04-14T16:30:00,1523723400000,22.798652462686352,25.21421348597444,619.4823232323232,1023.0,48.658249158249156,5.004205214465938,0.0,0.0,35.765319843484896,30.675609747435086
2018-04-14T17:00:00,1523725200000,22.765769313622965,24.166582611674812,391.5626576955425,1023.0,48.67535744322961,5.0033670033670035,0.0,0.0,35.80916732133588,32.37466331925055
2018-04-14T17:30:00,1523727000000,22.70235762933288,23.247434972212833,205.8905723905724,1023.0,48.627946127946124,5.0,0.0,0.0,35.848316802721634,33.9448275971152
2018-04-14T18:00:00,1523728800000,22.685534769993453,22.650168357874808,52.575273338940285,711.233164983165,48.86291000841043,5.0,0.0,0.0,35.87729225768273,35.024074124166056
2018-04-14T18:30:00,1523730600000,22.602862345249164,22.372833829451448,3.1506734006734005,62.069806560134566,48.63299663299663,4.999158957106812,0.0,0.0,35.95016887292316,35.38974053564946
2018-04-14T19:00:00,1523732400000,22.525904219926556,22.28914092606567,2.6156433978132885,2.5875420875420874,49.00756938603869,4.987373737373737,0.0,0.0,36.085365160660544,35.44394008238307
2018-04-14T19:30:00,1523734200000,22.494276072441128,22.1451645571209,2.6043771043771042,2.6080740117746006,48.687710437710436,4.978132884777124,0.0,0.0,36.16834990504615,35.582505979289316
2018-04-14T20:00:00,1523736000000,22.410849113239774,22.047306577765983,2.614802354920101,2.5765993265993266,48.909167367535744,4.952020202020202,0.0,0.0,36.22245593508118,35.71734043082805
2018-04-14T20:30:00,1523737800000,22.391750428813072,21.926744884558342,2.622895622895623,2.5626576955424727,48.744107744107744,4.902439024390244,0.0,0.0,36.25841766896874,35.817914271374725
2018-04-14T21:00:00,1523739600000,22.35332155989638,21.845033078884036,2.6366694701429774,2.590909090909091,48.76534903280067,4.85016835016835,0.0,0.0,36.28830993626677,35.86700413764928
2018-04-14T21:30:00,1523741400000,22.30067264993584,21.73103477214945,2.595117845117845,2.5769554247266613,48.552188552188554,4.765349032800673,0.0,0.0,36.30883878007882,35.95668695191559
2018-04-14T22:00:00,1523743200000,22.26927580014624,21.634680648444075,2.6456228956228958,2.5782828282828283,48.78619528619529,4.686026936026936,0.0,0.0,36.30580854576445,36.03956168588966
2018-04-14T22:30:00,1523745000000,22.202019235083192,21.586039016184635,2.613120269133726,2.5719091673675356,49.16568544995795,4.6173254835996635,0.0,0.0,36.29907529749121,36.160807267069515
2018-04-14T23:00:00,1523746800000,22.196128694296686,21.5,2.596801346801347,2.5505050505050506,49.01094276094276,4.585858585858586,0.0,0.0,36.31414168772071,36.24941078340164
